,Dates,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,Today_Return,Predict_Return,SMA,EMA,RSI,MACD,ROC,Bollinger_Bands_lower,Bollinger_Bands_upper,CCI
115,8/27/1980,1.4436,1.4436,1.4436,1.4436,0.0024999999999999467,0.007600000000000051,1.44882,1.46632511164388,30.58823529411798,-0.011810777385514282,0.0017347859274165199,1.4377216478864372,1.4726283521135626,-101.31291028446228
116,8/28/1980,1.4512,1.4512,1.4512,1.4512,0.007600000000000051,-0.0045999999999999375,1.44774,1.4651772433318782,46.1095100864554,-0.01041061271963617,0.005264616237184851,1.4380585825203596,1.47044141747964,-28.312833604082265
117,8/29/1980,1.4466,1.4466,1.4466,1.4466,-0.0045999999999999375,0.005399999999999849,1.44669,1.4645028436615206,40.92071611253211,-0.010190631768489888,-0.003169790518191798,1.437303172410464,1.469806827589536,-63.93932429326417
118,9/1/1980,1.452,1.452,1.452,1.452,0.005399999999999849,0.006399999999999961,1.4462,1.464188425013923,53.80635624538072,-0.009520865232375497,0.0037328909166319986,1.4372349454350746,1.4697650545649255,-13.686131386861799
119,9/2/1980,1.4584,1.4584,1.4584,1.4584,0.006399999999999961,0.00019999999999997797,1.44741,1.4637043594935961,50.40983606557373,-0.007754365959635967,0.004407713498622563,1.4372310213313861,1.4698589786686145,44.026297891635025
120,9/3/1980,1.4586,1.4586,1.4586,1.4586,0.00019999999999997797,0.0028000000000001357,1.44868,1.4635312483710583,48.400852878464754,-0.006564493260927895,0.00013713658804167443,1.4375184117700914,1.469001588229909,50.37735849056301
121,9/4/1980,1.4614,1.4614,1.4614,1.4614,0.0028000000000001357,-0.0042999999999999705,1.45002,1.4636235589505366,40.06284367635485,-0.003759035147049561,0.001919648978472601,1.4384092364435497,1.4673207635564505,85.28603547339442
122,9/5/1980,1.4571,1.4571,1.4571,1.4571,-0.0042999999999999705,0.0022999999999999687,1.45105,1.4634218527853304,45.0132391879968,-0.0015315510459408266,-0.0029423840153277475,1.438564180874857,1.4667658191251431,45.6863250064357
123,9/8/1980,1.4594,1.4594,1.4594,1.4594,0.0022999999999999687,-0.00039999999999995595,1.4529400000000001,1.4635076716102184,46.61525278491875,-6.1022978967262276e-05,0.001578477798366597,1.4385888932820223,1.466691106717978,69.90692864529127
124,9/9/1980,1.459,1.459,1.459,1.459,-0.00039999999999995595,-0.0008000000000001339,1.45473,1.4633850198505147,57.043879907621545,-0.001080554668624556,-0.0002740852405097684,1.4385973095950917,1.466662690404908,65.97617814604276
125,9/10/1980,1.4582,1.4582,1.4582,1.4582,-0.0008000000000001339,0.0020999999999999908,1.4561899999999999,1.4635064037946761,57.52733389402845,-0.0014802234506290368,-0.0005483207676491665,1.4387197216205112,1.4662902783794887,60.15315553208357
126,9/11/1980,1.4603,1.4603,1.4603,1.4603,0.0020999999999999908,-0.0025999999999999357,1.4571,1.4633536026313991,63.57615894039696,-0.0012451115408120828,0.001440131669181176,1.4388506816678213,1.4659893183321788,84.368308351179
127,9/12/1980,1.4577,1.4577,1.4577,1.4577,-0.0025999999999999357,-0.0036000000000000476,1.45821,1.4637136792411887,57.68025078369913,0.0011384912109726475,-0.0017804560706703662,1.4388368445979633,1.4660631554020367,55.94033031433113
128,9/15/1980,1.4541,1.4541,1.4541,1.4541,-0.0036000000000000476,0.0,1.4584199999999998,1.4644731854079351,44.152744630071744,0.0003623854234857671,-0.0024696439596625145,1.438825801840673,1.465794198159327,19.50953678473833
129,9/16/1980,1.4541,1.4541,1.4541,1.4541,0.0,0.0023999999999999577,1.4579900000000001,1.4647023000162045,43.478260869565446,0.0010087303485681876,0.0,1.4394851598571907,1.465914840142809,15.90909090908922
130,9/17/1980,1.4565,1.4565,1.4565,1.4565,0.0023999999999999577,-0.007199999999999873,1.45778,1.46413710265008,42.079207920791696,0.0016007903382662114,0.0016505054672993314,1.4403014115232946,1.4661585884767054,38.85456273764386
131,9/18/1980,1.4493,1.4493,1.4493,1.4493,-0.007199999999999873,-0.0043999999999999595,1.45657,1.4633117169453724,36.7965367965366,0.0006965677952204263,-0.004943357363542652,1.4404595062424541,1.466130493757546,-48.138329919267534
132,9/19/1980,1.4449,1.4449,1.4449,1.4449,-0.0043999999999999595,-0.006299999999999972,1.45535,1.4626302785868612,32.14285714285701,0.0007926420106338927,-0.003035948388877361,1.4401473374363696,1.4662526625636305,-97.99291617473745
133,9/22/1980,1.4386,1.4386,1.4386,1.4386,-0.006299999999999972,-0.0035000000000000586,1.4532700000000003,1.4613767265837612,26.548672566371522,-0.0011056945710272714,-0.004360163333102618,1.4396621617580216,1.4665478382419785,-167.86251591250797
134,9/23/1980,1.4351,1.4351,1.4351,1.4351,-0.0035000000000000586,0.009800000000000031,1.45088,1.4598997793908053,24.590163934426116,-0.0006031755937083716,-0.00243292089531493,1.4380957546080706,1.4675142453919297,-192.84391678466358
135,9/24/1980,1.4449,1.4449,1.4449,1.4449,0.009800000000000031,-0.00019999999999997797,1.4495500000000001,1.4596498007229728,46.92307692307703,-0.0009201593353660442,0.006828792418646806,1.4383133382947877,1.4674266617052125,-87.93027360988599
136,9/25/1980,1.4447,1.4447,1.4447,1.4447,-0.00019999999999997797,-0.00670000000000015,1.44799,1.4597535598968399,49.193548387096854,-0.0015615353537503651,-0.00013841788359054464,1.4375694899919906,1.4675205100080098,-81.30376204787994
137,9/26/1980,1.438,1.438,1.438,1.438,-0.00670000000000015,-0.005499999999999838,1.4460200000000003,1.4578451454347465,46.2998102466793,-0.001795561065938145,-0.004637641032740465,1.4360286983740824,1.4682013016259177,-135.42166362851285
138,9/29/1980,1.4325,1.4325,1.4325,1.4325,-0.005499999999999838,0.0015999999999998238,1.4438600000000001,1.4574871243556902,55.81699346405239,-0.0022948804847062743,-0.0038247566063976625,1.4329215039039993,1.4693584960960009,-153.06290031203667
139,9/30/1980,1.4341,1.4341,1.4341,1.4341,0.0015999999999998238,0.0025000000000001688,1.4418600000000001,1.4569894097130252,54.13839891451813,-0.003494799053771702,0.0011169284467712555,1.4305978300054045,1.4692521699945957,-120.85918854415304
140,10/1/1980,1.4366,1.4366,1.4366,1.4366,0.0025000000000001688,-0.0023000000000001908,1.43987,1.456068055747417,51.10294117647067,-0.00401598751420007,0.0017432536085350875,1.4290978740055729,1.4685521259944267,-90.46341689020248
141,10/2/1980,1.4343,1.4343,1.4343,1.4343,-0.0023000000000001908,-0.00019999999999997797,1.4383700000000001,1.455728543424335,53.154875717017056,-0.004980267107125735,-0.0016010023666992834,1.427661304939497,1.467278695060503,-96.4128843338242
142,10/3/1980,1.4341,1.4341,1.4341,1.4341,-0.00019999999999997797,0.007900000000000018,1.4372900000000002,1.4545421172758874,60.17316017315996,-0.005472821232764602,-0.00013944084222267168,1.426212827150492,1.4664271728495082,-88.75653689715378
143,10/6/1980,1.442,1.442,1.442,1.442,0.007900000000000018,-0.0040000000000000036,1.43763,1.4537255514836323,64.65005931198087,-0.006117156935526946,0.005508681402970517,1.4261941956802633,1.464705804319737,-26.848249027237056
144,10/7/1980,1.438,1.438,1.438,1.438,-0.0040000000000000036,0.001100000000000101,1.43792,1.4517288114523845,55.94405594405579,-0.007418727780286849,-0.002773925104022194,1.4259404225400472,1.4628595774599527,-52.82707387536102
145,10/8/1980,1.4391,1.4391,1.4391,1.4391,0.001100000000000101,-0.000700000000000145,1.43734,1.4497588027736916,46.685673556664284,-0.007246736966872502,0.0007649513212796251,1.4259911207750255,1.4608988792249746,-38.33513465822483
146,10/9/1980,1.4384,1.4384,1.4384,1.4384,-0.000700000000000145,0.000500000000000167,1.43671,1.4480686069798707,56.31986242476346,-0.005684241063574236,-0.0004864151205615627,1.4265983651642125,1.4581016348357876,-39.03162055336099
147,10/10/1980,1.4389,1.4389,1.4389,1.4389,0.000500000000000167,-0.0020999999999999908,1.4368,1.4467078397591395,60.176991150441914,-0.004702995842805091,0.00034760845383771346,1.4272736779889534,1.4555463220110467,-28.224446193633376
148,10/13/1980,1.4368,1.4368,1.4368,1.4368,-0.0020999999999999908,-0.005800000000000027,1.43723,1.4469146134593884,61.728395061728506,-0.005728625279396438,-0.001459448189589263,1.427549389202504,1.4535406107974964,-47.41856857965764
149,10/14/1980,1.431,1.431,1.431,1.431,-0.005800000000000027,-0.006900000000000128,1.43692,1.4472105454626325,55.71847507331398,-0.006517577337089131,-0.004036748329621399,1.4273474255244158,1.451432574475585,-121.52375434530734
150,10/15/1980,1.4241,1.4241,1.4241,1.4241,-0.006900000000000128,-0.0021999999999999797,1.43567,1.4469807455120258,49.09560723514252,-0.006647911450244237,-0.004821802935010572,1.426691534402274,1.448848465597726,-220.14654964167934
151,10/16/1980,1.4219,1.4219,1.4219,1.4219,-0.0021999999999999797,-0.008099999999999996,1.43443,1.444887733506679,46.68304668304712,-0.007088006718283024,-0.0015448353345972753,1.4246098346067584,1.4481901653932423,-218.8679245283106
152,10/17/1980,1.4138,1.4138,1.4138,1.4138,-0.008099999999999996,-0.011900000000000022,1.4324,1.4435062476745226,15.819209039550131,-0.008028072302632694,-0.005696603136648144,1.420112793783686,1.449577206216314,-264.5838571787705
153,10/20/1980,1.4019,1.4019,1.4019,1.4019,-0.011900000000000022,-0.0022999999999999687,1.4283899999999998,1.4417799206856743,12.93302540415884,-0.00917317248556948,-0.008417032112038493,1.4125692661579872,1.4534507338420126,-284.3952829326235
154,10/21/1980,1.3996,1.3996,1.3996,1.3996,-0.0022999999999999687,-0.0030999999999998806,1.4245499999999998,1.440328754933948,9.090909090911794,-0.009471978696739658,-0.001640630572794043,1.406183191682036,1.4562868083179636,-221.58792421111252
155,10/22/1980,1.3965,1.3965,1.3965,1.3965,-0.0030999999999998806,0.0032999999999998586,1.42029,1.438785869177627,8.620689655175042,-0.011694112212019547,-0.0022149185481565308,1.4003874587767424,1.4572425412232575,-187.07847280516208
156,10/23/1980,1.3998,1.3998,1.3998,1.3998,0.0032999999999998586,-0.0030999999999998806,1.41643,1.4365940455319282,38.372093023254806,-0.011143474386877239,0.0023630504833511336,1.3964722858010776,1.4566677141989222,-138.93141656070767
157,10/24/1980,1.3967,1.3967,1.3967,1.3967,-0.0030999999999998806,-0.008199999999999985,1.41221,1.4350025133201314,37.82234957019963,-0.011292665706023275,-0.002214602086012202,1.392238455406567,1.4567715445934328,-130.7178788021244
158,10/27/1980,1.3885,1.3885,1.3885,1.3885,-0.008199999999999985,-0.008800000000000141,1.4073799999999999,1.4317447139330295,36.56509695290767,-0.011431924409246452,-0.005870981599484488,1.386692391277807,1.4579176087221928,-141.024571357057
159,10/28/1980,1.3797,1.3797,1.3797,1.3797,-0.008800000000000141,0.005300000000000082,1.40225,1.4296496250831947,35.627530364371566,-0.012705519927738385,-0.006337774576881628,1.3799128800667269,1.459257119933273,-147.5200650959795
160,10/29/1980,1.385,1.385,1.385,1.385,0.005300000000000082,-0.007600000000000051,1.39834,1.4281827876926105,39.81481481481471,-0.015380521921304346,0.00384141480031897,1.375428878247244,1.4585811217527562,-111.35369279880362
161,10/30/1980,1.3774,1.3774,1.3774,1.3774,-0.007600000000000051,-0.0040000000000000036,1.39389,1.4260289467943388,40.079893475366056,-0.016965190115131534,-0.005487364620938665,1.3700002264498563,1.4583197735501443,-120.86141706395
162,10/31/1980,1.3734,1.3734,1.3734,1.3734,-0.0040000000000000036,-0.00990000000000002,1.38985,1.423112681631035,44.79166666666656,-0.016885245536822024,-0.002904022070567739,1.3645847432323372,1.4576652567676631,-118.17683452110666
163,11/3/1980,1.3635,1.3635,1.3635,1.3635,-0.00990000000000002,0.0015000000000000568,1.3860100000000002,1.4208561089241973,40.2406417112298,-0.018259537326593245,-0.0072083879423329115,1.3585445994775502,1.4558554005224498,-134.09021172138725
164,11/4/1980,1.365,1.365,1.365,1.365,0.0015000000000000568,-0.016899999999999915,1.38255,1.4190039212550547,32.686084142394776,-0.0204467619762414,0.001100110011001142,1.3537454018187074,1.4533545981812923,-119.1653786707885
165,11/5/1980,1.3481,1.3481,1.3481,1.3481,-0.016899999999999915,-0.0031000000000001027,1.37771,1.4172516491673142,28.918590522479164,-0.02225604773675771,-0.012380952380952319,1.3464655541572959,1.4515344458427037,-156.90505548705275
166,11/6/1980,1.345,1.345,1.345,1.345,-0.0031000000000001027,-0.006699999999999928,1.37223,1.4137958748868555,28.91859052247908,-0.02320099103354245,-0.0022995326756176117,1.3400588253305676,1.4486011746694316,-147.1856305291565
167,11/7/1980,1.3383,1.3383,1.3383,1.3383,-0.006699999999999928,0.02729999999999988,1.36639,1.4115658679681518,29.455445544554834,-0.02361629289564804,-0.004981412639405151,1.3338497339952278,1.4447502660047722,-148.36363636363583
168,11/10/1980,1.3656,1.3656,1.3656,1.3656,0.02729999999999988,0.017000000000000126,1.3641,1.410629199726434,58.591065292096225,-0.02341493667541883,0.02039901367406402,1.3339218024242445,1.437558197575755,-62.026485987065016
169,11/11/1980,1.3826,1.3826,1.3826,1.3826,0.017000000000000126,-0.007500000000000062,1.36439,1.4095570752614321,65.52217453505008,-0.0209075793097373,0.012448740480375019,1.3358439176005432,1.4307960823994565,-2.4657534246569544
170,11/12/1980,1.3751,1.3751,1.3751,1.3751,-0.007500000000000062,0.0005999999999999339,1.3634,1.4085846551399805,65.56907659269865,-0.020072127944380957,-0.0054245624186316085,1.3371563819845578,1.4245836180154423,-21.65103189493448
171,11/13/1980,1.3757,1.3757,1.3757,1.3757,0.0005999999999999339,-0.008499999999999952,1.36323,1.4067132743038617,56.80705190989225,-0.017108916382490458,0.00043633190313426944,1.339086089628718,1.418033910371282,-12.024385116669562
172,11/14/1980,1.3672,1.3672,1.3672,1.3672,-0.008499999999999952,-0.016899999999999915,1.3626099999999999,1.4054749222720313,57.59682224428999,-0.01710292550995529,-0.006178672675728685,1.339982070403953,1.4124779295960472,-41.38405132905721
173,11/17/1980,1.3503,1.3503,1.3503,1.3503,-0.016899999999999915,0.009099999999999886,1.36129,1.4032570801539999,60.1070950468541,-0.017501238498322413,-0.012361029842012811,1.337733847644827,1.409566152355173,-106.24502331930353
174,11/18/1980,1.3594,1.3594,1.3594,1.3594,0.009099999999999886,0.006199999999999983,1.3607300000000002,1.4014289553057824,61.25226860254078,-0.01717869774595604,0.006739243131155955,1.3372926332887076,1.4059873667112923,-57.292641827373174
175,11/19/1980,1.3656,1.3656,1.3656,1.3656,0.006199999999999983,-0.006199999999999983,1.3624800000000001,1.4003080265339203,54.87693710118506,-0.014529395112249155,0.0045608356627923965,1.3376313911433129,1.4025586088566877,-22.528505199850315
176,11/20/1980,1.3594,1.3594,1.3594,1.3594,-0.006199999999999983,-0.0045999999999999375,1.3639199999999998,1.3983520123053155,55.191382076552806,-0.015738318551933084,-0.0045401288810779025,1.338343476325624,1.3978065236743764,-47.602716235682486
177,11/21/1980,1.3548,1.3548,1.3548,1.3548,-0.0045999999999999375,0.0021999999999999797,1.36557,1.3961570131702075,48.482169171824374,-0.014339296781939126,-0.0033838458143298058,1.3388179971283414,1.393142002871659,-67.24003127443423
178,11/24/1980,1.357,1.357,1.357,1.357,0.0021999999999999797,0.001000000000000112,1.3647099999999999,1.3946214440262779,34.11232566905372,-0.012737918931346126,0.0016238559196929286,1.3390564319931086,1.3897535680068915,-47.50830031918216
179,11/25/1980,1.358,1.358,1.358,1.358,0.001000000000000112,-0.0048000000000001375,1.36225,1.39351002702237,29.68142968142969,-0.007795555887861072,0.0007369196757554252,1.3388402450992662,1.387799754900734,-35.592426573895935
180,11/26/1980,1.3532,1.3532,1.3532,1.3532,-0.0048000000000001375,-0.0028999999999999027,1.3600599999999998,1.3909550874811045,36.06237816764132,-0.005176479143776946,-0.0035346097201768316,1.339022635555838,1.3844373644441623,-60.58238636363748
181,11/27/1980,1.3503,1.3503,1.3503,1.3503,-0.0028999999999999027,-0.00039999999999995595,1.35752,1.3887654538890812,39.513028620247795,-0.0072283578574598994,-0.0021430682825893457,1.3383454857066708,1.3824045142933294,-74.30625979533554
182,11/28/1980,1.3499,1.3499,1.3499,1.3499,-0.00039999999999995595,-0.007400000000000073,1.35579,1.3863889335455923,55.02676977989298,-0.006972545370702576,-0.00029623046730352956,1.3375715002831912,1.3808284997168088,-71.12810707456897
183,12/1/1980,1.3425,1.3425,1.3425,1.3425,-0.007400000000000073,-0.0023999999999999577,1.3550099999999998,1.3841942517318235,41.685144124168716,-0.007748818691612369,-0.005481887547225775,1.3354462117698391,1.3808537882301612,-113.01679003430348
184,12/2/1980,1.3401,1.3401,1.3401,1.3401,-0.0023999999999999577,0.0023999999999999577,1.3530799999999998,1.38379099745118,28.070175438597104,-0.009424833565631507,-0.0017877094972066725,1.333134474132868,1.3806755258671322,-115.95652923926052
185,12/3/1980,1.3425,1.3425,1.3425,1.3425,0.0023999999999999577,-0.0020000000000000018,1.3507699999999998,1.3821446828111774,33.234421364985394,-0.008828631771986561,0.001790911126035339,1.332320278236524,1.3809297217634764,-94.71919530595308
186,12/4/1980,1.3405,1.3405,1.3405,1.3405,-0.0020000000000000018,-0.010399999999999965,1.3488799999999999,1.3796050534222033,36.01286173633458,-0.007086442828067696,-0.0014897579143389212,1.3315908887704537,1.3812091112295464,-104.26229508196937
187,12/5/1980,1.3301,1.3301,1.3301,1.3301,-0.010399999999999965,-0.0030000000000001137,1.34641,1.3769195332333182,28.19905213270185,-0.008407504854679004,-0.0077582991421111264,1.3297671931326946,1.3822128068673054,-163.18941065238008
188,12/8/1980,1.3271,1.3271,1.3271,1.3271,-0.0030000000000001137,-0.009199999999999875,1.34342,1.3751823047516618,36.571428571428086,-0.00855147127683531,-0.002255469513570494,1.3254072069935596,1.382722793006441,-157.3909236830612
189,12/9/1980,1.3179,1.3179,1.3179,1.3179,-0.009199999999999875,-0.011900000000000022,1.33941,1.3732741878343842,33.74340949033362,-0.00976598226965697,-0.006932409012131622,1.3211965661793983,1.380463433820602,-187.3684210526332
190,12/10/1980,1.306,1.306,1.306,1.306,-0.011900000000000022,-0.014700000000000157,1.3346899999999997,1.3703247962529506,29.135053110773555,-0.009238701415084094,-0.009029516655284939,1.3139904002570053,1.3807595997429956,-208.3857970284602
191,12/11/1980,1.2913,1.2913,1.2913,1.2913,-0.014700000000000157,0.010400000000000187,1.3287900000000001,1.367198724797192,23.940149625934794,-0.012178540168899854,-0.01125574272588067,1.3042741833933498,1.3820358166066509,-229.7595179281573
